idnumber	Canonical_Smiles	Group
Z56910214	Cc1ccc(cc1)C2CC(=O)NC(=C2C#N)SCC(=O)Nc3c(C)cc(C)cc3C	L8
Z1171503033	COc1c(C)cc(CNC2(CCOCC2)c3cccc(Br)c3)cc1C	L8
Z44548221	Cc1ccc(cc1C)S(=O)(=O)N2CCN(CC3=Nc4ccccc4C(=O)N3)CC2	L8
Z19527291	Fc1ccc(cc1)C(=O)NNC(=O)CSC2=Nc3ccccc3C(=O)N2CC=C	L8
Z92631658	CC(Sc1nnc(N2CCOCC2)n1Cc3ccccc3)c4oc(nn4)c5cccc(C)c5	L8
Z24103984	CCn1cnc2N(Cc3ccccc3)C(=O)N(CC(=O)NC4CCCC(C)C4C)C(=O)c12	L8
Z200485046	Fc1ccccc1S(=O)(=O)N2CCC(CC2)C(=O)N3CC(=O)Nc4cc(ccc34)C(F)(F)F	L8
Z284461772	COC(=O)c1cc(c[nH]1)c2csc(NC(=O)CC3=NN(C)C(=O)c4ccccc34)n2	L8
Z73317433	CCN(CC)S(=O)(=O)c1ccc(N2CCN(C)CC2)c(NC(=O)CCc3ccsc3)c1	L8
Z74619676	CC(NC(=O)CSc1ccc(cn1)S(=O)(=O)N2CCCCC2)c3ccc4OCOc4c3	L8
Z31052279	CC(C)NS(=O)(=O)c1ccc(NCCN2CCN(Cc3ccccc3)CC2)c(c1)[N+](=O)[O-]	L8
Z219957552	CNS(=O)(=O)Cc1ccc(CNC(=O)c2cc(nc3onc(C)c23)c4ccc(F)cc4)cc1	L8
Z408517458	COc1ccc(NS(=O)(=O)c2cc(NC(=O)c3ccc(cc3)N4CCOC4=O)ccc2OC)cc1	L8
Z105894838	CCN(CC)S(=O)(=O)c1ccc(CNC(=O)CN2CCCC2c3ccc4OCCOc4c3)cc1	L8
Z450801528	CSc1nccn1c2cccc(c2)C(=O)NCc3cccnc3N4CCOCC4	L8
Z19081149	CC(C)CN1C(=C(C(=O)CSc2nnc(Nc3ccccc3F)s2)C(=O)N(C)C1=O)N	L8
Z1229985106	CN1C=C(\C=C\C(=O)Nc2cc(n[nH]2)C3CCC(CC3)C(C)(C)C)C(=O)N(C)C1=O	L8
Z3067837327	CN1CCNC(=O)c2ccccc2OC\C=C\CC3(CN(C3)C(=O)CCOc4c(C)cccc4C)C1=O	L8
Z451669186	COc1ccc(Cl)cc1C(=O)N2CCC(CC2)C(=O)Nc3cccnc3N4CCCC4	L8
Z57399439	CCC(C)N1C(=N)C(=CC2=C1N=C3C=CC(=CN3C2=O)C)S(=O)(=O)c4ccccc4	L8
Z1444825583	CCN(CC)S(=O)(=O)c1cc(ccc1OC)C(=O)NC2CCCCCC2C(=O)O	L8
Z1824511678	Cc1ccc(C)c(c1)n2cnc3cc(ccc23)C(=O)N4CCCC(CCC(=O)N)C4	L8
Z52418415	O=C(CC(NC(=O)c1ccccc1)c2ccccc2)Nc3ccccc3N4CCCC4	L8
Z79389631	CN(C)S(=O)(=O)c1ccc(N2CCCCC2)c(c1)C(=O)Nc3ccc4OCOc4c3	L8
Z19223165	O=C(CSc1nnc(c2ccccc2)c(n1)c3ccccc3)N4CCCc5ccccc45	L8
Z57514781	COc1ccc(cc1)S(=O)(=O)n2nc(OC(=O)c3cc(OC)c(OC)c(OC)c3)cc2N	L8
Z26662220	Cc1cc(c(C)n1C)c2csc(NC(=O)c3ccc(cc3Cl)[N+](=O)[O-])n2	L8
Z46247257	CC(=O)c1c(C)[nH]c(C(=O)CN2CCN(CC2)S(=O)(=O)c3ccc4ccccc4c3)c1C	L8
Z46503055	Clc1ccc(c(NC(=O)CN2CCN(Cc3ccc(cc3)C#N)CC2)c1)n4cncn4	L8
Z56827341	CCCCCCNC(=S)c1c(c2CCCCn3c(nn1c23)c4ccccc4)c5ccccc5	L8
Z44157501	OCc1nc2ccccc2n1CN3CCN(CC3)S(=O)(=O)c4cc(ccc4Cl)C(F)(F)F	L8
Z21581437	Brc1cccc(c1)c2nc(CSc3nnc4CCCCCn34)cs2	L8
Z289838234	O=C(CCSc1nnc(N2CCCCC2)n1C3CC3)NC(=O)NC4CCCC4	L8
Z227296592	COC(=O)c1sccc1NC(=O)CSc2nnc(N3CCCC3)n2Cc4occc4	L8
Z30154310	CCCCN(C(=O)Cc1c(F)cccc1Cl)C2=C(N)N(CCC)C(=O)NC2=O	L8
Z1274217800	FC(F)Oc1cccc(c1)c2n[nH]cc2C(=O)NC3CCOc4ccc(F)cc34	L8
Z927582240	O=C(CCCn1nnc(n1)c2ccccc2)NC3CCN(Cc4ccccc4)CC3	L8
Z90919109	Cc1ccc(cc1)c2nc(cs2)C(=O)N3CCCC3c4ccc5OCCOc5c4	L8
Z119699268	Oc1cc(C(=O)NCc2ccc(cc2)C(=O)N3CCCCC3)c4ccccc4n1	L8
Z188896886	CN1C=Nc2sc(C(=O)N3CCCC(C3)C(=O)Nc4ccccc4)c(C)c2C1=O	L8
Z88255358	CC(C)C(NC(=O)Nc1ccccc1)C(=O)NC(C)c2ccc(cc2)n3cncn3	L8
Z26920689	CN(CC(=O)Nc1c(C)cccc1C)C(=O)COc2ccccc2Cc3ccccc3	L8
Z1473110090	Cc1ccc(C)c(c1)N2C=NC(=O)N2Cc3onc(n3)c4cccs4	L8
Z15588014	Fc1ccc(cc1)C(=O)CSc2nnc(c3ccccc3Cl)n2C4CCCC4	L8
Z98575095	CN(CC(=O)NC(C)(C)C)C(=O)CSc1nnc(N2CCCC2)n1c3ccc(C)cc3	L8
Z595979918	Fc1cc(NC(=O)NCCS(=O)(=O)N2CCc3ccccc23)ccc1n4cccn4	L8
Z227825644	Fc1cc(F)cc(c1)C(=O)NCc2cn(Cc3ccccc3)nc2c4ccccc4	L8
Z392422240	COc1ccc(NC(=O)C2(CCOCC2)c3ccccc3)cc1Cc4ccccc4	L8
Z19563606	COc1cc(NC(=O)CSc2nnnn2c3ccc(C)cc3)cc(OC)c1OC	L8
Z98641025	OC(=O)CCCCCNC(=O)CCc1ccc(cc1)S(=O)(=O)N2CCCCCC2	L8
Z106162020	CC(=O)c1ccc(cc1)S(=O)(=O)N2CCN(CC(=O)Nc3ccc(cc3)N4CCCCCC4)CC2	L8
Z70810442	CNS(=O)(=O)c1cc(cc(C)c1C)C(=O)N2CCCC2c3ccc4OCCCOc4c3	L8
Z908975172	Cn1c(nc2ccccc12)C3CCCN3C(=O)c4ccc(cc4)S(=O)(=O)NC5CC5	L8
Z1532925409	CC(C)(C)OC(=O)NC1CCCCC1NC(=O)C=C2CN(C2)C(=O)OC(C)(C)C	L8
Z169520468	CCOC(=O)c1csc(NC(=O)C2CCCN(C2)C(=O)c3ccc(F)cc3)n1	L8
Z167648072	Fc1cc(F)cc(NC(=O)c2ccc3N4CCCCCC4=NS(=O)(=O)c3c2)c1	L8
Z2143592973	COc1ccc(cc1)c2[nH]c3ccccc3c2CCC(=O)N4CCC(Cc5ncc[nH]5)CC4	L8
Z2027426582	O=C(NC1CCN(Cc2ccccc2)C1)C(Cc3c[nH]cn3)NC(=O)C4CCCCC4	L8
Z151832468	Nc1nc(CSc2nnc(NCC3CCCO3)s2)nc(Nc4ccccc4)n1	L8
Z1213740522	Cc1ccc(CN2C(=N)C(=CC3=C2N=C4C=CC=CN4C3=O)C(=O)NCc5ccc6OCOc6c5)cc1	L8
Z95856014	Fc1ccc(NC(=O)CN2CCN(CC2)C(=O)c3csc(n3)c4cccs4)cc1	L8
Z26168970	CCCCn1cnc2N(CC(C)C)C(=O)N(CC(=O)Nc3cccc(Cl)c3)C(=O)c12	L8
Z26169115	CCCCn1cnc2N(CC(C)C)C(=O)N(CC(=O)Nc3cccc(F)c3)C(=O)c12	L8
Z118348248	CN1C(=O)c2ccc(NC(=O)C3CCN(CC3)C(=O)c4cccc5ccccc45)cc2C1=O	L8
Z26326786	COc1ccc(CNC(=O)CN2C(=O)NC(C)(C2=O)c3ccc(cc3)C(C)C)cc1	L8
Z165154408	CCN1CCN(CC1)c2ccc(NC(=O)C3CCN(CC3)S(=O)(=O)c4ccc(cc4)C#N)cc2C	L8
Z15623213	FC(F)(F)CNC(=O)COC(=O)c1cccc(c1)N2C(=O)c3ccccc3C2=O	L8
Z165137514	Fc1ccc(C(=O)Nc2nnc(s2)c3occc3)c(F)c1	L8
Z46493664	CCn1c(CN2CC(Oc3ccccc23)C(=O)N)nc4cc(ccc14)S(=O)(=O)N5CCCCC5	L8
Z31029989	CCNc1ccc(cc1NCC(=O)Nc2cccc(Cl)c2)S(=O)(=O)N(C)C	L8
Z19490084	Fc1ccc(CCNC(=O)COC(=O)CCCN2C(=O)c3ccccc3C2=O)cc1	L8
Z316774026	Cc1oc(nc1CC(=O)Nc2ccc(CN3C(=O)CCC3=O)cc2)c4cccs4	L8
Z106886832	Cc1c(NC(=O)CN2CCC(CC2)C(=O)Nc3ccccc3)cccc1[N+](=O)[O-]	L8
Z46157904	CCN(c1ccccc1)S(=O)(=O)c2ccc(OC)c(NC(=O)CN3CCCCC3)c2	L8
Z361996854	COc1ccccc1NC(=O)C2=C(C)Nc3nc(CCCO)nn3C2c4ccccc4	L8
Z126204850	COC(=O)c1c(C)[nH]c(C(=O)C(C)N2CCC(CC2)C(=O)Nc3ccccc3O)c1C	L8
Z200823766	CC(C)Oc1ccc(cc1NC(=O)CN(C)C2CCCCCC2)S(=O)(=O)N3CCOCC3	L8
Z30224252	CCCCN1C(=O)c2ccc(cc2C1=O)C(=O)Nc3cccc(c3)S(=O)(=O)N4CCCC4	L8
Z31029924	CCNc1ccc(cc1NCC(=O)Nc2ccccc2Cl)S(=O)(=O)N(C)C	L8
Z154488988	CN(C)S(=O)(=O)c1ccc(SCC(=O)Nc2ncc(Cl)cc2Cl)nc1	L8
Z31387939	FC(F)(F)c1ccc2N(Cc3ccccc3)C(=O)C(=Nc2c1)CCC(=O)Nc4ccc5OCOc5c4	L8
Z1230038237	CCCS(=O)(=O)N1CCCC(C1)C(=O)NCc2nc3ccccc3n2C(C)C	L8
Z29898042	CCN(CC)S(=O)(=O)c1cc(NC(=O)c2cc(OC)c(OC)cc2OC)ccc1Cl	L8
Z2221258039	CC(C)(C(=O)NC1CCCN(CC(=O)N)C1)c2csc(n2)c3ccccc3F	L8
Z26347051	CCCCN1C(=O)NC(=O)C(=C1N)N(CCC(C)C)C(=O)COc2ccccc2C	L8
Z46205045	[O-][N+](=O)c1ccc(NC(=O)CN2CCN(Cc3ccc4OCOc4c3)CC2)c(Br)c1	L8
Z90866848	CN1CCCN(C(=O)CN2C(=O)NC3(CCc4ccccc34)C2=O)c5nc6ccccc6nc15	L8
Z223702056	CC1CCN(CC1)c2nnc(SCC(=O)NCC3COc4ccccc4O3)n2C5CC5	L8
Z1556992675	CCCCCN1N=C(C(=O)NNS(=O)(=O)CCCC(F)(F)F)c2ccccc2C1=O	L8
Z17274550	O=C1N(C(=Nc2scc(c3cccs3)c12)SCCC#N)c4ccccc4	L8
Z57383274	CCN(CC)CCCN1C(C(=C(O)C1=O)C(=O)c2ccc3OCCOc3c2)c4ccccc4	L8
Z63513884	CCCCN1C(=O)NC(=O)C(=C1N)N(CC(C)C)C(=O)c2cc(Cl)c3OCCOc3c2	L8
Z356651102	CC12CCC(=O)N1c3ccccc3C(=O)N2CCC(=O)NC4CCSc5ccc(F)cc45	L8
Z226409952	Cc1c(cccc1[N+](=O)[O-])C(=O)N2CCC(CCc3ccc(O)cc3)CC2	L8
Z113099622	CCN(CC)CCCN1C(=O)c2ccccc2N=C1SCC(=O)Nc3ccc(cc3)N4CCCC4	L8
Z44024290	Cc1oc(cc1)C(=O)NNC(=O)COc2c(Cl)cc(Cl)c3ccc(C)nc23	L8
Z90689299	CCOc1ccc(NC(=O)C)cc1S(=O)(=O)NC(C(C)C)c2ccc3OCCOc3c2	L8
Z1416504235	COC(=O)CCCCCCCNC(=O)Nc1cccc(Cl)c1N2CCOCC2	L8
Z69087928	Clc1ccc(cc1)C(=O)N2CCCC(C2)C(=O)NCCCn3ccc4ccccc34	L8
Z359429794	FC(F)(F)CNC(=O)c1ccc(cc1)S(=O)(=O)Nc2cccc(c2)c3ccn[nH]3	L8
Z26421165	Cc1ccc(C)c(c1)N2C(=O)c3ccc(cc3C2=O)C(=O)NC4CCCCCC4	L8
Z46406319	CCn1c(CN(C)CC(=O)Nc2cccc(F)c2)nc3cc(ccc13)S(=O)(=O)N(C)C	L8
Z15457058	CC(C)NC(=O)COC(=O)c1ccc(cc1)N2C(=O)c3cccc4cccc(C2=O)c34	L8
Z57786249	CCCCN1C(=O)C2(N(CCCN(C)C)C(=O)C(=C2C(=O)c3ccc(OC)cc3)O)c4ccccc14	L8
Z126462324	CN(CC(=O)Nc1ccc(cc1)S(=O)(=O)N2CCOCC2)Cc3ccccc3N4CCCCC4	L8
Z25216934	CC(Sc1nnc2c(Cl)cc(cn12)C(F)(F)F)C(=O)NCc3occc3	L8
Z18482442	[O-][N+](=O)c1cccc(c1)c2csc(NC(=O)COC(=O)C3=CC(=O)c4ccccc4O3)n2	L8
Z32565929	Clc1ccc(cc1S(=O)(=O)NCC2CCCO2)C(=O)Nc3cccc4cccnc34	L8
Z29392299	CCCCN1C(=O)NC(=O)C(=C1N)N(CC(C)C)C(=O)C2CCN(CC2)C(=O)c3ccc(F)cc3	L8
Z1347859403	COc1ccc(cc1OC)C2C(CCC(=O)N2c3ccc(C)cc3)c4onc(CC5CC5)n4	L8
Z442049810	Cc1oc(cc1S(=O)(=O)N2CCCC2)C(=O)Nc3nc4c(C)cccc4s3	L8
Z283650132	Cc1nc(NC(=O)CCNC(=O)c2ccccc2)sc1c3nnc(S)n3CC=C	L8
Z46382876	CN(CC1=Nc2cc(sc2C(=O)N1)c3ccc(F)cc3)Cc4c(F)cccc4Cl	L8
Z15422478	Cc1ccc(C)c(c1)N2C(=O)c3ccc(cc3C2=O)C(=O)OCc4ccc(cc4)C(=O)N5CCCC5	L8
Z26922364	CN(CC(=O)Nc1ccc(Cl)c(c1)C(F)(F)F)C(=O)c2cccc(c2)N3C(=O)CCC3=O	L8
Z84877557	FC(F)(F)C1CCCN(C1)C(=O)c2ccc(NS(=O)(=O)c3cccs3)cc2	L8
Z343177154	COc1ccc(cc1)c2nnc(S)n2CC(=O)NCCNS(=O)(=O)c3cccc(Cl)c3	L8
Z230629820	Clc1ccc(cc1C(=O)NCC(=O)N2CCCC2)S(=O)(=O)N3CCN(CC3)c4ccccc4	L8
Z15475546	COc1ccc(cc1S(=O)(=O)N2CCCC2)C(=O)OC(C)C(=O)NCc3ccc4OCOc4c3	L8
Z318115742	Cc1onc(C)c1CCC(=O)Nc2nc(cs2)c3cccc(c3)C(F)(F)F	L8
Z806800344	CC(N1CCC(C1)NC(=O)CN2C(=O)NC3(CC(C)CC(C)(C)C3)C2=O)c4ccccc4	L8
Z90916307	O=C(Cc1csc(n1)c2cccnc2)N3CCCC3c4nc5ccccc5s4	L8
Z327408198	CC(C)(C)c1onc(CSc2nnc(N3CCOCC3)n2Cc4ccccc4)n1	L8
Z1724291243	OC(Cc1ccccc1Cl)C(=O)Nc2ccc(NC(=O)CN3CCOCC3)cc2	L8
Z28622320	COc1ccc(NC(=O)CCOc2ccccc2F)cc1S(=O)(=O)N3CCCCC3	L8
Z194054292	CCOC(=O)Nc1cccc(c1)C(=O)OC(C)C(=O)c2ccc3OCC(=O)Nc3c2	L8
Z367579078	CC(C)c1cc(C(=O)N2CCCC(C2)c3oc4ccccc4n3)c5cnn(C(C)C)c5n1	L8
Z27666250	Clc1ccc(cc1S(=O)(=O)N2CCCC2)C(=O)Nc3nc4ccccc4[nH]3	L8
Z29658621	COc1cc(C)c(NC(=O)c2ccc3c(c2)nc(C)n3c4ccccc4)cc1OC	L8
Z31052842	CN(C)C(CNc1nc(C)nc2sc3CCCc3c12)c4c(F)cccc4Cl	L8
Z31252501	CCN(CC)CCCNc1nc(nc2scc(c3ccccc3)c12)c4ccccn4	L8
Z82206308	Cc1ccc2C(=O)N(CCCC(=O)Nc3cc(ccc3N4CCOCC4)C(F)(F)F)C(=O)c2c1	L8
Z192155182	SC1=Nc2ccccc2C(=O)N1CCC(=O)NNC(=O)Cc3c[nH]c4ccccc34	L8
Z90871636	CN(CC(=O)Nc1ccc(Cl)c(c1)C(F)(F)F)C(=O)CCN2C(=O)COc3ccccc23	L8
Z2689661499	Cc1cc(C)c(C)c(c1C)S(=O)(=O)NCc2ccc(cc2)C(=O)NC(CC(=O)O)Cc3cc(F)c(F)cc3F	U1
Z2968935188	CCOC(=O)c1ccc2N(CC)\C(=C/C=C/c3[n+](CCCS(=O)(=O)O)c4cc(ccc4n3c5ccccc5)c6oc7ccccc7n6)\N(CC)c2c1	U1
Z2968934730	OS(=O)(=O)CCCN1C=C\C(=C/C=C(/C=C/c2cc[n+](CCCS(=O)(=O)O)c3ccccc23)\c4cc[n+](CCCS(=O)(=O)O)c5ccccc45)\c6ccccc16	U1
Z1206368582	CCOC(=O)c1ccc2nc(C(=O)NCCS(=O)(=O)C)n(Cc3ccc(cc3)c4ccccc4)c2c1	U1
Z2968932633	CCN1\C(=C\C=C\c2[n+](CCCS(=O)(=O)O)c3cc(ccc3n2c4ccccc4)C(=O)C)\N(c5ccccc5)c6ccc(cc16)c7oc8ccccc8n7	U1
Z2689661430	OC(=O)C(Cc1ccccc1)NC(=O)c2ccc(CN(Cc3ccccc3)S(=O)(=O)c4ccc(Cl)cc4)cc2	U1
Z2968935249	CC[n+]1c(\C=C\C=C\2/N(C)c3ccc(cc3N2CCCS(=O)(=O)O)c4oc5ccccc5n4)n(c6ccccc6)c7ccc(cc17)c8oc9ccccc9n8	U1
Z2689661422	OC(=O)CN(CCc1ccccc1)C(=O)c2ccc(CN(Cc3ccccc3)S(=O)(=O)c4ccc(Cl)cc4)cc2	U1
Z96091908	Cc1oc2cc(C)c(NS(=O)(=O)c3ccc(cc3)C(C)(C)C)cc2c1C(=O)OCc4ccccc4	U1
Z56939698	Cc1ccc(C)c(NC(=O)C(OC(=O)[C@H](Cc2ccccc2)NC(=O)c3occc3)c4ccccc4)c1	U1
Z57048404	CCOc1ccc(NC(=O)c2ccc(NC(=O)COC(=O)[C@H](Cc3ccccc3)NC(=O)OCc4ccccc4)cc2)cc1	U1
Z18792647	COc1ccc2cc(ccc2c1)c3cc(C(=O)OCC(=O)Nc4ccc(C)c(c4)S(=O)(=O)N5CCOCC5)c6ccccc6n3	U1
Z32549436	CC(C)c1ccc(CCNC(=O)c2ccc(NS(=O)(=O)c3ccc(C)c(c3)[N+](=O)[O-])cc2)cc1	U1
Z16033354	Cc1cccc(NC(=O)COC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)OCc4ccccc4)c1C	U1
Z16427397	Cc1cc(CNC(=O)CSc2nnc(c3ccccc3F)n2CCc4ccccc4)cc(C)c1O	U1
Z96092575	Cc1cc(C)c(c(C)c1)S(=O)(=O)Nc2cc3c(C(=O)OCc4ccccc4)c(C)oc3cc2C	U1
Z56901811	COc1ccc(NC(=O)c2ccc(cc2)S(=O)(=O)Nc3ccc(C)c(C)c3)c(c1)S(=O)(=O)N4CCCCC4	U1
Z2689661492	OC(=O)CN(Cc1ccccc1)C(=O)c2ccc(CN(Cc3ccccc3)S(=O)(=O)c4ccc(Cl)cc4)cc2	U1
Z57052665	CCn1c(c2ccccc2)c(C(=O)COC(=O)[C@@H](NC(=O)c3occc3)C(C)C)c4ccccc14	U1
Z90123023	C[C@H](NS(=O)(=O)c1c(C)c(C)cc(C)c1C)C(=O)OCC(=O)Nc2ccc(cc2)c3nc4ccc(C)cc4s3	U1
Z56912781	CN(C)S(=O)(=O)c1cccc(NC(=O)COC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)c4ccc(F)cc4)c1	U1
Z85918114	CC(C)[C@H](NS(=O)(=O)c1ccc2OCCOc2c1)C(=O)OCC(=O)c3c([nH]c4ccccc34)c5ccccc5	U1
Z2968932325	CC1(C)\C(=C/C=C/C=C/C2=[N+](CCCS(=O)(=O)O)c3ccc(cc3C2(C)C)S(=O)(=O)O)\N(CCCS(=O)(=O)O)c4ccc(cc14)S(=O)(=O)O	U1
Z96092513	CCCCOC(=O)c1c(C)oc2cc(C)c(NS(=O)(=O)c3ccc(cc3)C(C)(C)C)cc12	U1
Z2968932282	CN1\C(=C\C=C\C=C\C2=[N+](C)c3ccc(cc3C2(C)C)S(=O)(=O)O)\C(C)(C)c4cc(ccc14)S(=O)(=O)O	U1
Z56876125	COc1ccc(CCNC(=O)COC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)c4ccc(F)cc4)cc1	U1
Z89264820	CC(C)[C@H](NS(=O)(=O)c1ccc(C)cc1)C(=O)OCC(=O)c2c([nH]c3ccccc23)c4ccccc4	U1
Z96092579	COC(=O)c1c(oc2cc(C)c(NS(=O)(=O)c3ccc(cc3)C(C)(C)C)cc12)C(C)(C)C	U1
Z20278629	CCOC(=O)c1oc2ccccc2c1NC(=O)CSc3nnc(COc4cc(C)ccc4C(C)C)n3CC=C	U1
Z99369842	O=C(CSc1ccccc1C(=O)N[C@@H](Cc2ccccc2)c3nc4ccccc4[nH]3)NC5CCCCCCC5	U1
Z33014618	O=C(NC(Cc1c[nH]c2ccccc12)C(=O)Nc3ccc(cc3)c4nnc5CCCCCn45)OCc6ccccc6	U1
Z88251560	COc1ccc(CC(NC(=O)c2ccc(C)c(NC(=O)c3occc3)c2)c4ccc(OC)cc4)cc1	U1
Z46533005	COc1cc(\C=C\c2cc(C(=O)O)c3ccccc3n2)ccc1OCC(=O)Nc4c(C)cc(C)cc4C	U1
Z56805683	COc1ccc(NS(=O)(=O)c2ccc(O)c(NC(=O)c3ccc(C)c(c3)S(=O)(=O)Nc4ccccc4OC)c2)cc1	U1
Z96092414	CCCCCOC(=O)c1c(C)oc2cc(C)c(NS(=O)(=O)c3ccc(cc3)C(C)(C)C)cc12	U1
Z31276910	CCOC(=O)c1ccc(N\C=C/2\C(=O)N(C(=O)c3ccccc23)c4cccc(c4)S(=O)(=O)Nc5ccccc5OC)cc1	U1
Z89270339	CC(C)[C@H](NS(=O)(=O)\C=C\c1ccccc1)C(=O)OCC(=O)c2c([nH]c3ccccc23)c4ccccc4	U1
Z2968935234	CCN1\C(=C\C=C\c2[n+](CCCS(=O)(=O)O)c3cc(ccc3n2C)c4oc5ccccc5n4)\N(c6ccccc6)c7ccc(cc17)c8nc9ccccc9s8	U1
Z94728565	O=C(COC(=O)[C@H](Cc1ccccc1)NC(=O)OCc2ccccc2)Nc3ccc(Oc4ccccc4)cc3	U1
Z98869030	CCOC(=O)c1oc2ccccc2c1COC(=O)[C@H](Cc3ccccc3)NS(=O)(=O)c4ccccc4F	U1
Z99370415	O=C(CSc1ccccc1C(=O)N[C@@H](Cc2ccccc2)c3nc4ccccc4[nH]3)NCC5CCCCC5	U1
Z229171734	Cc1ccc(C)c(OCC(O)Cn2c(CC(=O)NCc3ccc(F)cc3)nc4ccccc24)c1	U1
Z372724656	Cc1cc(C)c(C)c(c1C)S(=O)(=O)NCc2ccc(cc2)C(=O)NC(CC(=O)O)c3ccccc3	U1
Z2968935241	CCN1\C(=C/C=C/c2[n+](CC)c3cc(ccc3n2c4ccccc4)c5nc6ccccc6s5)\N(CCCS(=O)(=O)O)c7cc(ccc17)c8nc9ccccc9s8	U1
Z99372683	CC[C@H](C)[C@H](NC(=O)OCc1ccccc1)C(=O)Nc2ccc(C)c(c2)S(=O)(=O)N3CCCCC3	U1
Z16429107	Cc1ccc(cc1NC(=O)CSc2nnc(Cc3cccs3)n2CCc4ccccc4)C(=O)O	U1
Z73975618	COCCn1c(SCC(=O)NC(Cc2ccccc2)c3ccccc3)nnc1c4cccc(C)c4	U1
Z18625009	CC(C)c1ccccc1n2c(SCC(=O)NCc3cc(C)c(O)c(C)c3)nnc2c4cccnc4	U1
Z56874413	CCOC(=O)c1c(oc2ccc(OCC(O)CN(C)Cc3ccccc3)cc12)c4ccccc4	U1
Z56947422	COc1ccccc1NS(=O)(=O)c2cccc(NC(=O)[C@H](Cc3ccccc3)N4C(=O)c5ccccc5C4=O)c2	U1
Z98726692	COc1ccc(cc1)S(=O)(=O)N[C@@H](C)C(=O)OCC(=O)c2cc(C)n(CCc3ccc(Cl)cc3)c2C	U1
Z56569893	CCOC(=O)c1c(NC(=O)c2ccccc2NS(=O)(=O)c3ccc(F)cc3)scc1c4ccccc4Cl	U1
Z57029144	CC(C)CC(NC(=O)c1ccccc1C)C(=O)N[C@@H](Cc2ccccc2)c3nc4ccccc4[nH]3	U1
Z56981229	CCOc1ccc(NC(=O)c2ccc(NC(=O)COC(=O)[C@@H](NS(=O)(=O)c3ccc(C)cc3)C(C)C)cc2)cc1	U1
Z2968935148	CCN1\C(=C\C=C\c2[n+](CCCS(=O)(=O)O)c3cc(ccc3n2c4ccccc4)c5oc6ccccc6n5)\N(c7ccccc7)c8ccc(cc18)c9nc%10ccccc%10s9	U1
Z57049722	CCOC(=O)c1sc(nc1C)N(Cc2ccccc2)C(=O)COC(=O)[C@@H](NC(=O)c3ccccc3C)C(C)C	U1
Z1723961685	OC(=O)c1ccccc1NS(=O)(=O)c2ccc(cc2)c3ccc(cc3)S(=O)(=O)Nc4ccccc4C(=O)O	U1
Z57022173	COc1ccccc1NS(=O)(=O)c2ccc(Cl)c(NC(=O)[C@H](Cc3ccccc3)N4C(=O)c5ccccc5C4=O)c2	U1
Z30926938	COc1cc2c(oc3ccccc23)cc1NC(=O)c4cccc(c4)S(=O)(=O)N(C)C5CCCCC5	U1
Z17629211	CCCCCCc1ccc(cc1)c2csc(NC(=O)CSc3oc(nn3)c4ccccc4C)n2	U1
Z32711610	Cc1ccc(NS(=O)(=O)c2cccc(c2)C(=O)Nc3cc(ccc3C)S(=O)(=O)N4CCCCC4)cc1	U1
Z16580077	CCN(CC)S(=O)(=O)c1cccc(c1)c2nnc(SCC(=O)Nc3ccc4OCCOc4c3)n2c5ccccc5	U1
Z2968935212	CCN1\C(=C\C=C\c2[n+](CCCS(=O)(=O)O)c3cc(ccc3n2c4ccccc4)C#N)\N(c5ccccc5)c6ccc(cc16)c7oc8ccccc8n7	U1
Z96766071	CCOC(=O)c1oc2ccccc2c1COC(=O)[C@H](Cc3ccccc3)NC(=O)OCc4ccccc4	U1
Z85918986	O=C(N[C@@H](Cc1ccccc1)C(=O)Nc2cccc(c2)c3nnc4CCCCCn34)OCc5ccccc5	U1
Z49609862	C\C(=N/NC(=O)c1cccc(c1)S(=O)(=O)Nc2ccc(C)cc2C)\c3ccc(NS(=O)(=O)c4ccc(C)cc4)cc3	U1
Z98777252	CC(C)[C@H](NS(=O)(=O)c1ccccc1F)C(=O)OC(C(=O)c2ccc(C)cc2)c3ccc(C)cc3	U1
Z57054166	CCOC(=O)c1c(NC(=O)COC(=O)[C@@H](NC(=O)\C=C\c2ccc(OC)cc2)C(C)C)scc1c3ccccc3	U1
Z18585884	Cc1cc(C)c(NC(=O)CNC(=O)CSc2nc3ccccc3n2CCc4ccccc4)c(C)c1	U1
Z56942124	CCc1ccc(NC(=O)C(C)OC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)c4ccccc4Cl)cc1	U1
Z1723556337	COc1ccc(cc1OC)C2CC(=NN2C(=O)CCCC(=O)O)C3=C(c4ccc(Cl)cc4)c5ccccc5NC3=O	U1
Z56940542	CCOC(=O)c1c(oc2ccc(NS(=O)(=O)c3ccc(cc3)C(C)C)cc12)c4ccccc4	U1
Z57025534	CC(C)[C@H](NS(=O)(=O)\C=C\c1ccccc1)C(=O)OCC(=O)c2cc(C)n(c2C)c3ccc(OC(F)F)cc3	U1
Z14422841	CCc1ccc(OCc2nnc(SCC(=O)Nc3nc(cs3)c4ccc(OC)cc4)n2Cc5ccccc5)cc1	U1
